IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,11.3,,,,,,11.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.6,,,,,,11.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.7,,,,,,11.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.7,,,,,,11.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,11.7,,,,,,11.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.7,,,,,,11.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.8,,,,,,11.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,true,Sex,Male,MLE,,,,,,,,,,11.8,,,,,,11.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.8,,,,,,11.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,11.9,,,,,,11.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12,,,,,,12,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Male,MLE,,,,,,,,,,12.1,,,,,,12.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.1,,,,,,12.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,12.2,,,,,,12.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.2,,,,,,12.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.4,,,,,,12.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.5,,,,,,12.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Male,MLE,,,,,,,,,,12.5,,,,,,12.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Male,MLE,,,,,,,,,,12.6,,,,,,12.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.6,,,,,,12.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.7,,,,,,12.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,12.7,,,,,,12.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,13.1,,,,,,13.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,13.4,,,,,,13.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,13.4,,,,,,13.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,13.5,,,,,,13.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,13.8,,,,,,13.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,13.9,,,,,,13.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,13.9,,,,,,13.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14,,,,,,14,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.1,,,,,,14.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,14.3,,,,,,14.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.3,,,,,,14.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.3,,,,,,14.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.3,,,,,,14.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,14.6,,,,,,14.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.6,,,,,,14.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Male,MLE,,,,,,,,,,14.6,,,,,,14.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.7,,,,,,14.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,14.9,,,,,,14.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15,,,,,,15,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15.2,,,,,,15.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,15.3,,,,,,15.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,15.3,,,,,,15.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15.6,,,,,,15.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15.7,,,,,,15.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15.9,,,,,,15.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,15.9,,,,,,15.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,15.9,,,,,,15.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,16,,,,,,16,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,16,,,,,,16,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,16.3,,,,,,16.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Male,MLE,,,,,,,,,,16.4,,,,,,16.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,16.4,,,,,,16.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Male,MLE,,,,,,,,,,16.5,,,,,,16.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Male,MLE,,,,,,,,,,16.7,,,,,,16.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,16.7,,,,,,16.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,16.8,,,,,,16.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17,,,,,,17,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17.1,,,,,,17.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17.2,,,,,,17.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,TUR,Turkey,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.2,,,,,,17.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,17.5,,,,,,17.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,17.7,,,,,,17.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Male,MLE,,,,,,,,,,18.4,,,,,,18.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,18.7,,,,,,18.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,19,,,,,,19,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Male,MLE,,,,,,,,,,19.1,,,,,,19.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,19.5,,,,,,19.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,19.9,,,,,,19.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,IRL,Ireland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.1,,,,,,2.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,,,,2.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,,,,2.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,,,,2.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,,,,2.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,,,,2.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.4,,,,,,2.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.5,,,,,,2.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.6,,,,,,2.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.7,,,,,,2.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,2.8,,,,,,2.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20,,,,,,20,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,20,,,,,,20,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20.2,,,,,,20.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,20.3,,,,,,20.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Male,MLE,,,,,,,,,,20.3,,,,,,20.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21,,,,,,21,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,21.3,,,,,,21.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21.4,,,,,,21.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Male,MLE,,,,,,,,,,21.5,,,,,,21.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21.8,,,,,,21.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,21.9,,,,,,21.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BLR,Belarus,Year,2016,true,Sex,Male,MLE,,,,,,,,,,22.2,,,,,,22.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,22.2,,,,,,22.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,22.4,,,,,,22.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,22.4,,,,,,22.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,22.6,,,,,,22.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,22.7,,,,,,22.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,22.8,,,,,,22.8,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,22.9,,,,,,22.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,24.2,,,,,,24.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,24.2,,,,,,24.2,,,EN,2018-09-06T04:00:00.000Z
